Date,Open,date,News Sentiment,Sentiment_1_days_before,Sentiment_2_days_before,Sentiment_3_days_before,Sentiment_4_days_before,Sentiment_5_days_before,Sentiment_6_days_before,Sentiment_7_days_before,Sentiment_8_days_before,Sentiment_9_days_before,Sentiment_10_days_before,Sentiment_11_days_before,Sentiment_12_days_before,Sentiment_13_days_before,Sentiment_14_days_before,Sentiment_15_days_before,Sentiment_16_days_before,Sentiment_17_days_before,Sentiment_18_days_before,Sentiment_19_days_before,Sentiment_20_days_before
2018-07-13,1247.7,2018-07-13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1,-0.1,-0.09,-0.07,-0.04,-0.03,-0.03
2018-07-16,1241.0,2018-07-16,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1,-0.1,-0.09,-0.07,-0.04,-0.03
2018-07-17,1240.8,2018-07-17,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1,-0.1,-0.09,-0.07,-0.04
2018-07-18,1227.0,2018-07-18,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1,-0.1,-0.09,-0.07
2018-07-19,1227.3,2018-07-19,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1,-0.1,-0.09
2018-07-20,1222.9,2018-07-20,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1,-0.1
2018-07-23,1231.7,2018-07-23,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11,-0.1
2018-07-24,1224.4,2018-07-24,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.11
2018-07-25,1224.2,2018-07-25,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13
2018-07-26,1231.7,2018-07-26,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14
2018-07-27,1231.4,2018-07-27,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14
2018-07-30,1231.1,2018-07-30,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14
2018-07-31,1230.5,2018-07-31,-0.03,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14,-0.14
2018-08-01,1232.7,2018-08-01,-0.02,-0.03,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15,-0.14
2018-08-02,1224.7,2018-08-02,-0.01,-0.02,-0.03,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16,-0.15
2018-08-03,1216.0,2018-08-03,0.0,-0.01,-0.02,-0.03,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16,-0.16
2018-08-06,1222.0,2018-08-06,-0.02,0.0,-0.01,-0.02,-0.03,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14,-0.16
2018-08-07,1215.8,2018-08-07,-0.03,-0.02,0.0,-0.01,-0.02,-0.03,-0.04,-0.08,-0.09,-0.1,-0.1,-0.11,-0.14,-0.13,-0.13,-0.13,-0.13,-0.15,-0.16,-0.15,-0.14
